id,timestamp,voteUrl,bill,billDescription,billUrl,amendment,amendmentUrl,question,vote,result
[H]-797,2026-02-25T16:13:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26558,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,15,https://scstatehouse.gov/amendments.php?KEY=34004,Table Amendment 15 Amendment #15,Nay,Passed
[H]-798,2026-02-25T16:18:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26559,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,16,https://scstatehouse.gov/amendments.php?KEY=34005,Table Amendment 16 Amendment #16,Nay,Passed
[H]-799,2026-02-25T16:24:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26560,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,18,https://scstatehouse.gov/amendments.php?KEY=34007,Table Amendment 18 Amendment #18,Nay,Passed
[H]-800,2026-02-25T16:28:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26562,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,Amendment number 19sub,https://scstatehouse.gov/amendments.php?KEY=34008,Table Amendment 19 Amendment #19sub,Nay,Passed
[H]-801,2026-02-25T16:32:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26563,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,20,https://scstatehouse.gov/amendments.php?KEY=34009,Table Amendment 20 Amendment #20,Nay,Passed
[H]-802,2026-02-25T16:37:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26564,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,21,https://scstatehouse.gov/amendments.php?KEY=34010,Table Amendment 21 Amendment #21,Nay,Passed
[H]-803,2026-02-25T16:47:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26566,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,23,https://scstatehouse.gov/amendments.php?KEY=34012,Table Amendment 23 Amendment #23,Nay,Passed
[H]-804,2026-02-25T16:55:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26567,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,24,https://scstatehouse.gov/amendments.php?KEY=34013,Table Amendment 24 Amendment #24,Nay,Passed
[H]-805,2026-02-25T17:01:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26573,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,25,https://scstatehouse.gov/amendments.php?KEY=34014,Table Amendment 25 Amendment #25,Nay,Passed
[H]-806,2026-02-25T17:06:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26574,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,26,https://scstatehouse.gov/amendments.php?KEY=34015,Table Amendment 26 Amendment #26,Nay,Passed
[H]-807,2026-02-25T17:11:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26575,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,27,https://scstatehouse.gov/amendments.php?KEY=34017,Table Amendment 27 Amendment #27,Yea,Failed
[H]-808,2026-02-25T17:12:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26576,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,27,https://scstatehouse.gov/amendments.php?KEY=34017,Adopt Amendment 27 Amendment #27,Nay,Passed
[H]-809,2026-02-25T18:47:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26577,H.4762,School volunteer chaplains and historical displays,https://www.scstatehouse.gov/billsearch.php?billnumbers=4762&session=126&headerfooter=0,,,Passage of Bill,Nay,Passed
[H]-810,2026-02-25T18:52:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26578,S.583,Board of Funeral Services continuing education requirements,https://www.scstatehouse.gov/billsearch.php?billnumbers=583&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-812,2026-02-26T11:22:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26583,H.5261,Alcohol Server Training,https://www.scstatehouse.gov/billsearch.php?billnumbers=5261&session=126&headerfooter=0,,,Passage of Joint Resolution,Yea,Passed
[H]-814,2026-03-03T13:11:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26610,H.4163,South Carolina High School Athletic Association,https://www.scstatehouse.gov/billsearch.php?billnumbers=4163&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-815,2026-03-03T13:21:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26611,H.5179,School Mapping Data Program,https://www.scstatehouse.gov/billsearch.php?billnumbers=5179&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-816,2026-03-03T13:54:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26612,H.4468,Local advisory councils for educating students with disabilities,https://www.scstatehouse.gov/billsearch.php?billnumbers=4468&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-817,2026-03-03T14:04:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26613,H.3798,Military chaplains,https://www.scstatehouse.gov/billsearch.php?billnumbers=3798&session=126&headerfooter=0,,,Concur in Senate Amendments,Yea,Passed
[H]-820,2026-03-04T11:00:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26623,H.5060,St. John's Fire District,https://www.scstatehouse.gov/billsearch.php?billnumbers=5060&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-821,2026-03-04T11:03:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26624,H.5089,Beaufort County voting precincts,https://www.scstatehouse.gov/billsearch.php?billnumbers=5089&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-822,2026-03-04T11:07:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26691,H.3474,Transportation Network Companies,https://www.scstatehouse.gov/billsearch.php?billnumbers=3474&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-823,2026-03-04T11:11:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26692,H.4343,Human trafficking awareness and prevention training,https://www.scstatehouse.gov/billsearch.php?billnumbers=4343&session=126&headerfooter=0,,,Concur in Senate Amendments,Yea,Passed
[H]-824,2026-03-04T11:19:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26693,H.3227,Earthquake insurance,https://www.scstatehouse.gov/billsearch.php?billnumbers=3227&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-825,2026-03-04T11:43:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26694,H.4151,Juveniles,https://www.scstatehouse.gov/billsearch.php?billnumbers=4151&session=126&headerfooter=0,,,Table Motion to Adjourn Debate,Nay,Passed
[H]-833,2026-03-04T14:18:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26695,H.4151,Juveniles,https://www.scstatehouse.gov/billsearch.php?billnumbers=4151&session=126&headerfooter=0,,,Passage of Bill,Nay,Passed
[H]-834,2026-03-04T14:39:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26696,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,1,https://scstatehouse.gov/amendments.php?KEY=34036,Table Amendment 1 Amendment #1,Yea,Failed
[H]-835,2026-03-04T15:14:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26697,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,3,https://scstatehouse.gov/amendments.php?KEY=34038,Table Amendment 3 Amendment #3,N/V,Passed
[H]-836,2026-03-04T15:19:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26700,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,5,https://scstatehouse.gov/amendments.php?KEY=34041,Table Amendment 5 Amendment #5,Nay,Passed
[H]-837,2026-03-04T15:52:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26701,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,6,https://scstatehouse.gov/amendments.php?KEY=34042,Table Amendment 6 Amendment #6,Nay,Passed
[H]-838,2026-03-04T16:15:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26702,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,7,https://scstatehouse.gov/amendments.php?KEY=34045,Table Amendment 7 Amendment #7,Nay,Passed
[H]-839,2026-03-04T16:32:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26704,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,Amendment number 4sub,https://scstatehouse.gov/amendments.php?KEY=34048,Table Amendment 4 Amendment #4sub,Yea,Failed
[H]-840,2026-03-04T16:34:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26705,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,Amendment number 4sub,https://scstatehouse.gov/amendments.php?KEY=34048,Adopt Amendment 4 Amendment #4sub,N/V,Passed
[H]-841,2026-03-04T16:48:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26708,H.4763,Helping Alleviate Lawful Obstruction HALO Act,https://www.scstatehouse.gov/billsearch.php?billnumbers=4763&session=126&headerfooter=0,,,Passage of Bill,Nay,Passed
[H]-842,2026-03-04T16:50:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26709,H.5120,"Fingerprinting, offenses by minors",https://www.scstatehouse.gov/billsearch.php?billnumbers=5120&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-843,2026-03-04T17:01:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26710,H.5073,Public school grading,https://www.scstatehouse.gov/billsearch.php?billnumbers=5073&session=126&headerfooter=0,,,Table Motion to Recommit,Nay,Passed
[H]-844,2026-03-04T17:10:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26713,H.5073,Public school grading,https://www.scstatehouse.gov/billsearch.php?billnumbers=5073&session=126&headerfooter=0,3,https://scstatehouse.gov/amendments.php?KEY=34053,Table Amendment 3 Amendment #3,Nay,Passed
[H]-845,2026-03-04T17:19:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26714,H.5073,Public school grading,https://www.scstatehouse.gov/billsearch.php?billnumbers=5073&session=126&headerfooter=0,6,https://scstatehouse.gov/amendments.php?KEY=34056,Table Amendment 6 Amendment #6,Nay,Passed
[H]-846,2026-03-04T17:21:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26715,H.5073,Public school grading,https://www.scstatehouse.gov/billsearch.php?billnumbers=5073&session=126&headerfooter=0,,,Passage of Bill,Nay,Passed
[H]-848,2026-03-05T10:59:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26719,H.5182,Jasper County Council,https://www.scstatehouse.gov/billsearch.php?billnumbers=5182&session=126&headerfooter=0,,,Passage of Bill,Yea,Passed
[H]-849,2026-03-05T11:08:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26720,H.4342,"Dental and veterinary school faculty, restricted licenses",https://www.scstatehouse.gov/billsearch.php?billnumbers=4342&session=126&headerfooter=0,,,Concur in Senate Amendments,Yea,Passed
[H]-850,2026-03-05T11:30:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26721,H.4573,Charlie Kirk Memorial Highway,https://www.scstatehouse.gov/billsearch.php?billnumbers=4573&session=126&headerfooter=0,,,Adopt Concurrent Resolution,Nay,Passed
[H]-851,2026-03-05T11:35:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26722,H.5000,"""Charlie Kirk Memorial Bridge""",https://www.scstatehouse.gov/billsearch.php?billnumbers=5000&session=126&headerfooter=0,,,Adopt Concurrent Resolution,Nay,Passed
[H]-852,2026-03-05T11:38:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26723,H.4982,President Donald J. Trump Highway,https://www.scstatehouse.gov/billsearch.php?billnumbers=4982&session=126&headerfooter=0,1,https://scstatehouse.gov/amendments.php?KEY=34057,Table Amendment 1 Amendment #1,Nay,Passed
[H]-853,2026-03-05T11:41:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26724,H.4982,President Donald J. Trump Highway,https://www.scstatehouse.gov/billsearch.php?billnumbers=4982&session=126&headerfooter=0,2,https://scstatehouse.gov/amendments.php?KEY=34058,Table Amendment 2 Amendment #2,Nay,Passed
[H]-854,2026-03-05T11:45:00.000-05:00,https://www.scstatehouse.gov/votehistory.php?KEY=26725,H.4982,President Donald J. Trump Highway,https://www.scstatehouse.gov/billsearch.php?billnumbers=4982&session=126&headerfooter=0,,,Adopt Concurrent Resolution,Nay,Passed
[H]-856,2026-03-09T13:20:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26728,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 1, Part 1A",Yea,Passed
[H]-857,2026-03-09T13:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26729,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 2, Part 1A",Yea,Passed
[H]-858,2026-03-09T13:23:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26730,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 3, Part 1A",Yea,Passed
[H]-859,2026-03-09T13:24:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26731,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 4, Part 1A",Yea,Passed
[H]-860,2026-03-09T13:25:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26732,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 5, Part 1A",Yea,Passed
[H]-861,2026-03-09T13:26:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26733,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 6, Part 1A",Yea,Passed
[H]-862,2026-03-09T13:27:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26734,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 7, Part 1A",Yea,Passed
[H]-863,2026-03-09T13:29:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26735,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 8, Part 1A",Yea,Passed
[H]-864,2026-03-09T13:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26736,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 9, Part 1A",Yea,Passed
[H]-865,2026-03-09T13:31:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26737,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 10, Part 1A",Yea,Passed
[H]-866,2026-03-09T13:33:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26738,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 11, Part 1A",Yea,Passed
[H]-867,2026-03-09T13:34:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26739,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 12, Part 1A",Yea,Passed
[H]-868,2026-03-09T13:38:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26740,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 23, Part 1A",Yea,Passed
[H]-869,2026-03-09T13:39:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26741,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 24, Part 1A",Yea,Passed
[H]-870,2026-03-09T13:40:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26742,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 25, Part 1A",Yea,Passed
[H]-871,2026-03-09T13:41:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26743,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 26, Part 1A",Yea,Passed
[H]-872,2026-03-09T13:43:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26744,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 28, Part 1A",Yea,Passed
[H]-873,2026-03-09T13:44:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26745,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 29, Part 1A",Yea,Passed
[H]-874,2026-03-09T13:45:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26746,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 30, Part 1A",Yea,Passed
[H]-875,2026-03-09T13:46:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26747,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 32, Part 1A",Yea,Passed
[H]-876,2026-03-09T13:47:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26748,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 33, Part 1A",N/V,Passed
[H]-877,2026-03-09T13:51:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26750,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 34, Part 1A",Yea,Passed
[H]-878,2026-03-09T13:53:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26751,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 38 , Part 1A",Yea,Passed
[H]-879,2026-03-09T13:54:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26753,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 39, Part 1A",N/V,Passed
[H]-880,2026-03-09T13:55:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26754,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 40 , Part 1A",Yea,Passed
[H]-881,2026-03-09T13:56:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26755,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 41, Part 1A",Yea,Passed
[H]-882,2026-03-09T13:57:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26756,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 42, Part 1A",Yea,Passed
[H]-883,2026-03-09T13:59:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26757,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 43, Part 1A",Yea,Passed
[H]-884,2026-03-09T14:00:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26758,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 44, Part 1A",Yea,Passed
[H]-885,2026-03-09T14:01:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26759,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 45, Part 1A",Yea,Passed
[H]-886,2026-03-09T14:02:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26760,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 46, Part 1A",Yea,Passed
[H]-887,2026-03-09T14:04:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26761,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 47, Part 1A",Yea,Passed
[H]-888,2026-03-09T14:06:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26762,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 51, Part 1A",Yea,Passed
[H]-889,2026-03-09T14:07:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26763,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 52, Part 1A",Yea,Passed
[H]-890,2026-03-09T14:08:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26764,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 53, Part 1A",Yea,Passed
[H]-891,2026-03-09T14:09:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26765,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 55, Part 1A",Yea,Passed
[H]-892,2026-03-09T14:10:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26766,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 57, Part 1A",Yea,Passed
[H]-893,2026-03-09T14:11:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26767,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 58, Part 1A",Yea,Passed
[H]-894,2026-03-09T14:13:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26768,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 59, Part 1A",N/V,Passed
[H]-895,2026-03-09T14:14:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26769,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 60, Part 1A",Yea,Passed
[H]-896,2026-03-09T14:15:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26770,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 61, Part 1A",Yea,Passed
[H]-897,2026-03-09T14:16:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26771,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 62, Part 1A",Yea,Passed
[H]-898,2026-03-09T14:17:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26772,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 63, Part 1A",Yea,Passed
[H]-899,2026-03-09T14:18:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26773,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 64, Part 1A",Yea,Passed
[H]-900,2026-03-09T14:20:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26909,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 65, Part 1A",Yea,Passed
[H]-901,2026-03-09T14:21:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26775,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 66, Part 1A",Yea,Passed
[H]-902,2026-03-09T14:22:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26776,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 67, Part 1A",Yea,Passed
[H]-903,2026-03-09T14:24:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26777,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 72, Part 1A",Yea,Passed
[H]-904,2026-03-09T14:25:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26779,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 73, Part 1A",Yea,Passed
[H]-905,2026-03-09T14:27:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26780,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 74, Part 1A",Yea,Passed
[H]-906,2026-03-09T14:28:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26781,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 75, Part 1A",Yea,Passed
[H]-907,2026-03-09T14:29:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26783,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 78, Part 1A",Yea,Passed
[H]-908,2026-03-09T14:30:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26784,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 79, Part 1A",Yea,Passed
[H]-909,2026-03-09T14:31:00.000-04:00,https://www.scstatehouse.gov/votehistory.php?KEY=26785,H.5126,Budget,https://www.scstatehouse.gov/billsearch.php?billnumbers=5126&session=126&headerfooter=0,,,"Passage of Section 80, Part 1A",Yea,Passed
